Industry,Category,Keyword,Count,NUM WORDS IN INDUSTRY,Normalized Word Count (Percent of Total Words in Industry)
Technology: Hardware,ETHICAL BUSINESS PRACTICES,Unfair and Deceptive Trade Practice,0,108822,0
Technology: Hardware,ETHICAL BUSINESS PRACTICES,negligence,0,108822,0
Technology: Hardware,ETHICAL BUSINESS PRACTICES,negligent,0,108822,0
Technology: Hardware,ETHICAL BUSINESS PRACTICES,false advertising,0,108822,0
Technology: Hardware,MISINFORMATION AND CENSORSHIP,misinformation,0,108822,0
Technology: Hardware,MISINFORMATION AND CENSORSHIP,censorship,0,108822,0
Technology: Hardware,SAFETY AND WORKING CONDITIONS,safety,2,108822,0.0000183786366727316
Technology: Hardware,SAFETY AND WORKING CONDITIONS,working condition,0,108822,0
Technology: Hardware,SAFETY AND WORKING CONDITIONS,labor condition,0,108822,0
Technology: Hardware,AI ETHICS AND BIAS,algorithm,10,108822,0.0000918931833636581
Technology: Hardware,AI ETHICS AND BIAS,algorithmic bias,0,108822,0
Technology: Hardware,AI ETHICS AND BIAS,artificial intelligence,1,108822,0.00000918931833636581
Technology: Hardware,AI ETHICS AND BIAS,machine learning,6,108822,0.0000551359100181949
Technology: Hardware,AI ETHICS AND BIAS,facial recognition,0,108822,0
Technology: Hardware,AI ETHICS AND BIAS,surveillance,0,108822,0
Technology: Hardware,AI ETHICS AND BIAS,biased algorithm,0,108822,0
Technology: Hardware,AI ETHICS AND BIAS,biased data,0,108822,0
Technology: Hardware,AI ETHICS AND BIAS,data bias,0,108822,0
Technology: Hardware,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,content moderation,0,108822,0
Technology: Hardware,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,platform responsibility,0,108822,0
Technology: Hardware,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,user content,0,108822,0
Technology: Hardware,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,online harassment,0,108822,0
Technology: Hardware,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,hate speech,0,108822,0
Technology: Hardware,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,extremist content,0,108822,0
Technology: Hardware,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,harmful content,0,108822,0
Technology: Hardware,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,disinformation,0,108822,0
Technology: Hardware,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,misinformation,0,108822,0
Technology: Hardware,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,radicalization,0,108822,0
Technology: Hardware,DIGITAL RIGHTS AND ACCESS,net neutrality,0,108822,0
Technology: Hardware,DIGITAL RIGHTS AND ACCESS,digital literacy,0,108822,0
Technology: Hardware,DIGITAL RIGHTS AND ACCESS,online privacy,0,108822,0
Technology: Hardware,ANTITRUST AND COMPETITION,antitrust,48,108822,0.000441087280145559
Technology: Hardware,ANTITRUST AND COMPETITION,monopolies,11,108822,0.000101082501700024
Technology: Hardware,ANTITRUST AND COMPETITION,market dominance,0,108822,0
Technology: Hardware,ANTITRUST AND COMPETITION,competition law,3,108822,0.0000275679550090974
Technology: Hardware,ANTITRUST AND COMPETITION,anti-competitive,2,108822,0.0000183786366727316
Technology: Hardware,ANTITRUST AND COMPETITION,anti competitive,0,108822,0
Technology: Hardware,ANTITRUST AND COMPETITION,market power,6,108822,0.0000551359100181949
Technology: Hardware,ANTITRUST AND COMPETITION,predatory pricing,0,108822,0
Technology: Hardware,ANTITRUST AND COMPETITION,vertical integration,8,108822,0.0000735145466909265
Technology: Hardware,WORKER CLASSIFICATION AND GIG ECONOMY,gig economy,0,108822,0
Technology: Hardware,WORKER CLASSIFICATION AND GIG ECONOMY,independent contractor,5,108822,0.000045946591681829
Technology: Hardware,WORKER CLASSIFICATION AND GIG ECONOMY,contract worker,0,108822,0
Technology: Hardware,WORKER CLASSIFICATION AND GIG ECONOMY,employee right,0,108822,0
Technology: Hardware,WORKER CLASSIFICATION AND GIG ECONOMY,labor law,0,108822,0
Technology: Hardware,WORKER CLASSIFICATION AND GIG ECONOMY,platform worker,0,108822,0
Technology: Hardware,WORKER CLASSIFICATION AND GIG ECONOMY,worker protection,0,108822,0
Real Estate & Mortgages,ENVIRONMENTAL ISSUES,environmental,20,2654360,0.00000753477297729019
Real Estate & Mortgages,ENVIRONMENTAL ISSUES,biodiversity,0,2654360,0
Real Estate & Mortgages,ENVIRONMENTAL ISSUES,climate change,0,2654360,0
Real Estate & Mortgages,ENVIRONMENTAL ISSUES,climate goal,0,2654360,0
Real Estate & Mortgages,ENVIRONMENTAL ISSUES,emission,3,2654360,0.00000113021594659353
Real Estate & Mortgages,ENVIRONMENTAL ISSUES,sustainable,2,2654360,0.000000753477297729019
Real Estate & Mortgages,ENVIRONMENTAL ISSUES,greenhouse gas,0,2654360,0
Real Estate & Mortgages,ENVIRONMENTAL ISSUES,water resource,0,2654360,0
Real Estate & Mortgages,ENVIRONMENTAL ISSUES,marine resource,0,2654360,0
Real Estate & Mortgages,ENVIRONMENTAL ISSUES,natural resource,1,2654360,0.00000037673864886451
Real Estate & Mortgages,ENVIRONMENTAL ISSUES,pollution,1,2654360,0.00000037673864886451
Real Estate & Mortgages,ENVIRONMENTAL ISSUES,pollutant,0,2654360,0
Real Estate & Mortgages,ENVIRONMENTAL ISSUES,pollute,0,2654360,0
Real Estate & Mortgages,ENVIRONMENTAL ISSUES,ecosystem,2,2654360,0.000000753477297729019
Real Estate & Mortgages,ENVIRONMENTAL ISSUES,carbon,3,2654360,0.00000113021594659353
Real Estate & Mortgages,ENVIRONMENTAL ISSUES,waste management,0,2654360,0
Real Estate & Mortgages,SOCIAL ISSUES,DEI,1,2654360,0.00000037673864886451
Real Estate & Mortgages,SOCIAL ISSUES,"diversity, equity and inclusion",0,2654360,0
Real Estate & Mortgages,SOCIAL ISSUES,diversity,19,2654360,0.00000715803432842568
Real Estate & Mortgages,SOCIAL ISSUES,forced labor,0,2654360,0
Real Estate & Mortgages,SOCIAL ISSUES,human right,0,2654360,0
Real Estate & Mortgages,SOCIAL ISSUES,right to,598,2654360,0.000225289712020977
Real Estate & Mortgages,SOCIAL ISSUES,community impact,0,2654360,0
Real Estate & Mortgages,SOCIAL ISSUES,Equal pay,0,2654360,0
Real Estate & Mortgages,SOCIAL ISSUES,discrimination,33,2654360,0.0000124323754125288
Real Estate & Mortgages,SOCIAL ISSUES,harassment,1,2654360,0.00000037673864886451
Real Estate & Mortgages,SOCIAL ISSUES,sexual harassment,0,2654360,0
Real Estate & Mortgages,SOCIAL ISSUES,racial harassment,0,2654360,0
Real Estate & Mortgages,SOCIAL ISSUES,wage,63,2654360,0.0000237345348784641
Real Estate & Mortgages,SOCIAL ISSUES,labor condition,0,2654360,0
Real Estate & Mortgages,SOCIAL ISSUES,child labor,0,2654360,0
Real Estate & Mortgages,SOCIAL ISSUES,working condition,0,2654360,0
Real Estate & Mortgages,SOCIAL ISSUES,employee relation,0,2654360,0
Real Estate & Mortgages,CORPORATE GOVERNANCE,governance,2,2654360,0.000000753477297729019
Real Estate & Mortgages,CORPORATE GOVERNANCE,board composition,0,2654360,0
Real Estate & Mortgages,CORPORATE GOVERNANCE,board diversity,0,2654360,0
Real Estate & Mortgages,CORPORATE GOVERNANCE,management divesity,0,2654360,0
Real Estate & Mortgages,CORPORATE GOVERNANCE,company audits,0,2654360,0
Real Estate & Mortgages,CORPORATE GOVERNANCE,executive compensation,0,2654360,0
Real Estate & Mortgages,CORPORATE GOVERNANCE,misleading proxy,0,2654360,0
Real Estate & Mortgages,CORPORATE GOVERNANCE,false proxy,0,2654360,0
Real Estate & Mortgages,CORPORATE GOVERNANCE,shareholder right,0,2654360,0
Real Estate & Mortgages,DATA PRIVACY AND SECURITY,privacy,69,2654360,0.0000259949667716512
Real Estate & Mortgages,DATA PRIVACY AND SECURITY,differential privacy,0,2654360,0
Real Estate & Mortgages,DATA PRIVACY AND SECURITY,cybersecurity,2,2654360,0.000000753477297729019
Real Estate & Mortgages,DATA PRIVACY AND SECURITY,data breach,1,2654360,0.00000037673864886451
Real Estate & Mortgages,DATA PRIVACY AND SECURITY,security breach,0,2654360,0
Real Estate & Mortgages,DATA PRIVACY AND SECURITY,biometric information privacy act,0,2654360,0
Real Estate & Mortgages,DATA PRIVACY AND SECURITY,CCPA,0,2654360,0
Real Estate & Mortgages,DATA PRIVACY AND SECURITY,California Consumer Privacy Act,0,2654360,0
Real Estate & Mortgages,DATA PRIVACY AND SECURITY,Section 230,0,2654360,0
Real Estate & Mortgages,DATA PRIVACY AND SECURITY,Computer Fraud and Abuse Act,0,2654360,0
Real Estate & Mortgages,ETHICAL BUSINESS PRACTICES,affordability,10,2654360,0.0000037673864886451
Real Estate & Mortgages,ETHICAL BUSINESS PRACTICES,conflict mineral,0,2654360,0
Real Estate & Mortgages,ETHICAL BUSINESS PRACTICES,ethical supply chain,0,2654360,0
Real Estate & Mortgages,ETHICAL BUSINESS PRACTICES,corruption,0,2654360,0
Real Estate & Mortgages,ETHICAL BUSINESS PRACTICES,fraud,647,2654360,0.000243749905815338
Real Estate & Mortgages,ETHICAL BUSINESS PRACTICES,Title XI,0,2654360,0
Real Estate & Mortgages,ETHICAL BUSINESS PRACTICES,UDAP,0,2654360,0
Real Estate & Mortgages,ETHICAL BUSINESS PRACTICES,Unfair or Deceptive Acts or Practices,112,2654360,0.0000421947286728251
Real Estate & Mortgages,ETHICAL BUSINESS PRACTICES,UDTP,0,2654360,0
Real Estate & Mortgages,ETHICAL BUSINESS PRACTICES,Unfair and Deceptive Trade Practice,0,2654360,0
Real Estate & Mortgages,ETHICAL BUSINESS PRACTICES,negligence,6,2654360,0.00000226043189318706
Real Estate & Mortgages,ETHICAL BUSINESS PRACTICES,negligent,3,2654360,0.00000113021594659353
Real Estate & Mortgages,ETHICAL BUSINESS PRACTICES,false advertising,0,2654360,0
Real Estate & Mortgages,MISINFORMATION AND CENSORSHIP,misinformation,0,2654360,0
Real Estate & Mortgages,MISINFORMATION AND CENSORSHIP,censorship,0,2654360,0
Real Estate & Mortgages,SAFETY AND WORKING CONDITIONS,safety,22,2654360,0.00000828825027501921
Real Estate & Mortgages,SAFETY AND WORKING CONDITIONS,working condition,0,2654360,0
Real Estate & Mortgages,SAFETY AND WORKING CONDITIONS,labor condition,0,2654360,0
Real Estate & Mortgages,AI ETHICS AND BIAS,algorithm,10,2654360,0.0000037673864886451
Real Estate & Mortgages,AI ETHICS AND BIAS,algorithmic bias,0,2654360,0
Real Estate & Mortgages,AI ETHICS AND BIAS,artificial intelligence,1,2654360,0.00000037673864886451
Real Estate & Mortgages,AI ETHICS AND BIAS,machine learning,6,2654360,0.00000226043189318706
Real Estate & Mortgages,AI ETHICS AND BIAS,facial recognition,0,2654360,0
Real Estate & Mortgages,AI ETHICS AND BIAS,surveillance,7,2654360,0.00000263717054205157
Real Estate & Mortgages,AI ETHICS AND BIAS,biased algorithm,0,2654360,0
Real Estate & Mortgages,AI ETHICS AND BIAS,biased data,0,2654360,0
Real Estate & Mortgages,AI ETHICS AND BIAS,data bias,0,2654360,0
Real Estate & Mortgages,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,content moderation,0,2654360,0
Real Estate & Mortgages,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,platform responsibility,0,2654360,0
Real Estate & Mortgages,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,user content,0,2654360,0
Real Estate & Mortgages,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,online harassment,0,2654360,0
Real Estate & Mortgages,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,hate speech,0,2654360,0
Real Estate & Mortgages,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,extremist content,0,2654360,0
Real Estate & Mortgages,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,harmful content,0,2654360,0
Real Estate & Mortgages,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,disinformation,1,2654360,0.00000037673864886451
Real Estate & Mortgages,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,misinformation,0,2654360,0
Real Estate & Mortgages,PLATFORM RESPONSIBILITY AND CONTENT MODERATION,radicalization,0,2654360,0
Real Estate & Mortgages,DIGITAL RIGHTS AND ACCESS,net neutrality,0,2654360,0
Real Estate & Mortgages,DIGITAL RIGHTS AND ACCESS,digital literacy,0,2654360,0
Real Estate & Mortgages,DIGITAL RIGHTS AND ACCESS,online privacy,0,2654360,0
Real Estate & Mortgages,ANTITRUST AND COMPETITION,antitrust,67,2654360,0.0000252414894739222
Real Estate & Mortgages,ANTITRUST AND COMPETITION,monopolies,11,2654360,0.00000414412513750961
Real Estate & Mortgages,ANTITRUST AND COMPETITION,market dominance,0,2654360,0
Real Estate & Mortgages,ANTITRUST AND COMPETITION,competition law,3,2654360,0.00000113021594659353
Real Estate & Mortgages,ANTITRUST AND COMPETITION,anti-competitive,2,2654360,0.000000753477297729019
Real Estate & Mortgages,ANTITRUST AND COMPETITION,anti competitive,0,2654360,0
Real Estate & Mortgages,ANTITRUST AND COMPETITION,market power,6,2654360,0.00000226043189318706
Real Estate & Mortgages,ANTITRUST AND COMPETITION,predatory pricing,0,2654360,0
Real Estate & Mortgages,ANTITRUST AND COMPETITION,vertical integration,8,2654360,0.00000301390919091608
Real Estate & Mortgages,WORKER CLASSIFICATION AND GIG ECONOMY,gig economy,0,2654360,0
Real Estate & Mortgages,WORKER CLASSIFICATION AND GIG ECONOMY,independent contractor,232,2654360,0.0000874033665365663
Real Estate & Mortgages,WORKER CLASSIFICATION AND GIG ECONOMY,contract worker,0,2654360,0
Real Estate & Mortgages,WORKER CLASSIFICATION AND GIG ECONOMY,employee right,0,2654360,0
Real Estate & Mortgages,WORKER CLASSIFICATION AND GIG ECONOMY,labor law,0,2654360,0
Real Estate & Mortgages,WORKER CLASSIFICATION AND GIG ECONOMY,platform worker,0,2654360,0
Real Estate & Mortgages,WORKER CLASSIFICATION AND GIG ECONOMY,worker protection,0,2654360,0
Government: Policy,ENVIRONMENTAL ISSUES,environmental,0,93980,0
Government: Policy,ENVIRONMENTAL ISSUES,biodiversity,0,93980,0
Government: Policy,ENVIRONMENTAL ISSUES,climate change,0,93980,0
Government: Policy,ENVIRONMENTAL ISSUES,climate goal,0,93980,0
Government: Policy,ENVIRONMENTAL ISSUES,emission,2,93980,0.0000212811236433284
Government: Policy,ENVIRONMENTAL ISSUES,sustainable,1,93980,0.0000106405618216642
Government: Policy,ENVIRONMENTAL ISSUES,greenhouse gas,0,93980,0
Government: Policy,ENVIRONMENTAL ISSUES,water resource,0,93980,0
Government: Policy,ENVIRONMENTAL ISSUES,marine resource,0,93980,0
Government: Policy,ENVIRONMENTAL ISSUES,natural resource,0,93980,0
Government: Policy,ENVIRONMENTAL ISSUES,pollution,0,93980,0
Government: Policy,ENVIRONMENTAL ISSUES,pollutant,0,93980,0
Government: Policy,ENVIRONMENTAL ISSUES,pollute,0,93980,0
Government: Policy,ENVIRONMENTAL ISSUES,ecosystem,2,93980,0.0000212811236433284
Government: Policy,ENVIRONMENTAL ISSUES,carbon,1,93980,0.0000106405618216642
Government: Policy,ENVIRONMENTAL ISSUES,waste management,0,93980,0
Government: Policy,SOCIAL ISSUES,DEI,0,93980,0
Government: Policy,SOCIAL ISSUES,"diversity, equity and inclusion",0,93980,0
Government: Policy,SOCIAL ISSUES,diversity,0,93980,0
Government: Policy,SOCIAL ISSUES,forced labor,0,93980,0
Government: Policy,SOCIAL ISSUES,human right,0,93980,0
Government: Policy,SOCIAL ISSUES,right to,9,93980,0.0000957650563949777
Government: Policy,SOCIAL ISSUES,community impact,0,93980,0
Government: Policy,SOCIAL ISSUES,Equal pay,0,93980,0
Government: Policy,SOCIAL ISSUES,discrimination,59,93980,0.000627793147478187
Government: Policy,SOCIAL ISSUES,harassment,0,93980,0
Government: Policy,SOCIAL ISSUES,sexual harassment,0,93980,0
Government: Policy,SOCIAL ISSUES,racial harassment,0,93980,0
Government: Policy,SOCIAL ISSUES,wage,2,93980,0.0000212811236433284
Government: Policy,SOCIAL ISSUES,labor condition,0,93980,0
Government: Policy,SOCIAL ISSUES,child labor,0,93980,0
Government: Policy,SOCIAL ISSUES,working condition,0,93980,0
Government: Policy,SOCIAL ISSUES,employee relation,0,93980,0
Government: Policy,CORPORATE GOVERNANCE,governance,0,93980,0
Government: Policy,CORPORATE GOVERNANCE,board composition,0,93980,0
Government: Policy,CORPORATE GOVERNANCE,board diversity,0,93980,0
Government: Policy,CORPORATE GOVERNANCE,management divesity,0,93980,0
Government: Policy,CORPORATE GOVERNANCE,company audits,0,93980,0
Government: Policy,CORPORATE GOVERNANCE,executive compensation,0,93980,0
Government: Policy,CORPORATE GOVERNANCE,misleading proxy,0,93980,0
Government: Policy,CORPORATE GOVERNANCE,false proxy,0,93980,0
Government: Policy,CORPORATE GOVERNANCE,shareholder right,0,93980,0
Government: Policy,DATA PRIVACY AND SECURITY,privacy,56,93980,0.000595871462013194
Government: Policy,DATA PRIVACY AND SECURITY,differential privacy,0,93980,0
Government: Policy,DATA PRIVACY AND SECURITY,cybersecurity,0,93980,0
Government: Policy,DATA PRIVACY AND SECURITY,data breach,3,93980,0.0000319216854649926
Government: Policy,DATA PRIVACY AND SECURITY,security breach,0,93980,0
Government: Policy,DATA PRIVACY AND SECURITY,biometric information privacy act,0,93980,0
Government: Policy,DATA PRIVACY AND SECURITY,CCPA,0,93980,0
Government: Policy,DATA PRIVACY AND SECURITY,California Consumer Privacy Act,0,93980,0
Government: Policy,DATA PRIVACY AND SECURITY,Section 230,0,93980,0
Government: Policy,DATA PRIVACY AND SECURITY,Computer Fraud and Abuse Act,0,93980,0
Government: Policy,ETHICAL BUSINESS PRACTICES,affordability,0,93980,0
Government: Policy,ETHICAL BUSINESS PRACTICES,conflict mineral,0,93980,0
Government: Policy,ETHICAL BUSINESS PRACTICES,ethical supply chain,0,93980,0
Government: Policy,ETHICAL BUSINESS PRACTICES,corruption,0,93980,0
Government: Policy,ETHICAL BUSINESS PRACTICES,fraud,7,93980,0.0000744839327516493
Government: Policy,ETHICAL BUSINESS PRACTICES,Title XI,0,93980,0
Government: Policy,ETHICAL BUSINESS PRACTICES,UDAP,0,93980,0
Government: Policy,ETHICAL BUSINESS PRACTICES,Unfair or Deceptive Acts or Practices,1,93980,0.0000106405618216642
Government: Policy,ETHICAL BUSINESS PRACTICES,UDTP,0,93980,0
Government: Policy,ETHICAL BUSINESS PRACTICES,Unfair and Deceptive Trade Practice,0,93980,0
Government: Policy,ETHICAL BUSINESS PRACTICES,negligence,0,93980,0
Government: Policy,ETHICAL BUSINESS PRACTICES,negligent,0,93980,0
Government: Policy,ETHICAL BUSINESS PRACTICES,false advertising,0,93980,0
Government: Policy,MISINFORMATION AND CENSORSHIP,misinformation,0,93980,0
Government: Policy,MISINFORMATION AND CENSORSHIP,censorship,0,93980,0
Government: Policy,SAFETY AND WORKING CONDITIONS,safety,3,93980,0.0000319216854649926
Government: Policy,SAFETY AND WORKING CONDITIONS,working condition,0,93980,0
Government: Policy,SAFETY AND WORKING CONDITIONS,labor condition,0,93980,0
Government: Policy,AI ETHICS AND BIAS,algorithm,46,93980,0.000489465843796552
Government: Policy,AI ETHICS AND BIAS,algorithmic bias,1,93980,0.0000106405618216642
Government: Policy,AI ETHICS AND BIAS,artificial intelligence,3,93980,0.0000319216854649926
Government: Policy,AI ETHICS AND BIAS,machine learning,12,93980,0.00012768674185997
